scenario,year,analysis,region,sector,indicator,value,unit
baseline,2011,hotspot,Francia,Transporte y logística,co2eq,121.88408174536951,Mt CO₂eq
baseline,2011,hotspot,Francia,Transporte y logística,materials,0.614234949478504,Mt
baseline,2011,hotspot,Francia,Transporte y logística,energy,66024.73756089502,TJ
baseline,2011,hotspot,Francia,Energía y suministros,output,329294.34593391535,M€
baseline,2011,hotspot,Francia,Energía y suministros,value_added,103895.80567374811,M€
baseline,2011,hotspot,Francia,Energía y suministros,employment,785.55268721294,kpersonas
baseline,2011,hotspot,Francia,Energía y suministros,co2eq,263.43547674713227,Mt CO₂eq
baseline,2011,hotspot,Francia,Energía y suministros,materials,0.1900175196598307,Mt
baseline,2011,hotspot,Francia,Energía y suministros,energy,1975766.075603492,TJ
baseline,2011,hotspot,Francia,Servicios financieros y empresariales,output,605576.5116796483,M€
baseline,2011,hotspot,Francia,Servicios financieros y empresariales,value_added,333067.0814238066,M€
baseline,2011,hotspot,Francia,Servicios financieros y empresariales,employment,4844.612093437187,kpersonas
baseline,2011,hotspot,Francia,Servicios financieros y empresariales,co2eq,15.496763094500688,Mt CO₂eq
baseline,2011,hotspot,Francia,Servicios financieros y empresariales,materials,0.9639527387427672,Mt
baseline,2011,hotspot,Francia,Servicios financieros y empresariales,energy,84856.63458666092,TJ
baseline,2011,hotspot,Francia,Salud y educación,output,275427.18595298874,M€
baseline,2011,hotspot,Francia,Salud y educación,value_added,165256.31157179325,M€
baseline,2011,hotspot,Francia,Salud y educación,employment,3855.980603341842,kpersonas
baseline,2011,hotspot,Francia,Salud y educación,co2eq,7.710949865325351,Mt CO₂eq
baseline,2011,hotspot,Francia,Salud y educación,materials,0.2854697244348087,Mt
baseline,2011,hotspot,Francia,Salud y educación,energy,27068.282136663565,TJ
baseline,2011,hotspot,Francia,Otros servicios,output,198416.7624717909,M€
baseline,2011,hotspot,Francia,Otros servicios,value_added,87058.92955941387,M€
baseline,2011,hotspot,Francia,Otros servicios,employment,1984.167624717909,kpersonas
baseline,2011,hotspot,Francia,Otros servicios,co2eq,4.026767158573358,Mt CO₂eq
baseline,2011,hotspot,Francia,Otros servicios,materials,0.3018557083979805,Mt
baseline,2011,hotspot,Francia,Otros servicios,energy,32452.73713367137,TJ
baseline,2011,hotspot,Italia,Agricultura y pesca,output,238590.09010953453,M€
baseline,2011,hotspot,Italia,Agricultura y pesca,value_added,82526.75981171733,M€
baseline,2011,hotspot,Italia,Agricultura y pesca,employment,4294.621621971622,kpersonas
baseline,2011,hotspot,Italia,Agricultura y pesca,co2eq,7.881349864516813,Mt CO₂eq
baseline,2011,hotspot,Italia,Agricultura y pesca,materials,0.5886759403988288,Mt
baseline,2011,hotspot,Italia,Agricultura y pesca,energy,43520.82914685942,TJ
baseline,2011,hotspot,Italia,Minería y extracción,output,180774.34272721698,M€
baseline,2011,hotspot,Italia,Minería y extracción,value_added,69938.50834869707,M€
baseline,2011,hotspot,Italia,Minería y extracción,employment,637.0641323052738,kpersonas
baseline,2011,hotspot,Italia,Minería y extracción,co2eq,6.2942712491591974,Mt CO₂eq
baseline,2011,hotspot,Italia,Minería y extracción,materials,0.39085711289373803,Mt
baseline,2011,hotspot,Italia,Minería y extracción,energy,19536.778233607365,TJ
baseline,2011,hotspot,Italia,Alimentación y bebidas,output,329100.50299932825,M€
baseline,2011,hotspot,Italia,Alimentación y bebidas,value_added,107456.55266708232,M€
baseline,2011,hotspot,Italia,Alimentación y bebidas,employment,1055.1121267944343,kpersonas
baseline,2011,hotspot,Italia,Alimentación y bebidas,co2eq,12.763252207071606,Mt CO₂eq
baseline,2011,hotspot,Italia,Alimentación y bebidas,materials,0.7447259535087607,Mt
baseline,2011,hotspot,Italia,Alimentación y bebidas,energy,28630.535633879645,TJ
baseline,2011,hotspot,Italia,Textil y calzado,output,160795.48973323868,M€
baseline,2011,hotspot,Italia,Textil y calzado,value_added,68899.60391843978,M€
baseline,2011,hotspot,Italia,Textil y calzado,employment,726.9773723900264,kpersonas
baseline,2011,hotspot,Italia,Textil y calzado,co2eq,4.434555393639975,Mt CO₂eq
baseline,2011,hotspot,Italia,Textil y calzado,materials,0.3942420120969549,Mt
baseline,2011,hotspot,Italia,Textil y calzado,energy,18293.070465145694,TJ
baseline,2011,hotspot,Italia,"Madera, papel e imprenta",output,160568.89344054123,M€
baseline,2011,hotspot,Italia,"Madera, papel e imprenta",value_added,66439.86426596426,M€
baseline,2011,hotspot,Italia,"Madera, papel e imprenta",employment,553.521188918648,kpersonas
baseline,2011,hotspot,Italia,"Madera, papel e imprenta",co2eq,4.045831962644667,Mt CO₂eq
baseline,2011,hotspot,Italia,"Madera, papel e imprenta",materials,0.26450344237176826,Mt
baseline,2011,hotspot,Italia,"Madera, papel e imprenta",energy,18502.5544519209,TJ
baseline,2011,hotspot,Italia,Productos químicos,output,245981.96899495344,M€
baseline,2011,hotspot,Italia,Productos químicos,value_added,100340.82787704717,M€
baseline,2011,hotspot,Italia,Productos químicos,employment,578.2051369324001,kpersonas
baseline,2011,hotspot,Italia,Productos químicos,co2eq,86.09368914823371,Mt CO₂eq
baseline,2011,hotspot,Italia,Productos químicos,materials,0.47274118257007036,Mt
baseline,2011,hotspot,Italia,Productos químicos,energy,614954.9224873836,TJ
baseline,2011,hotspot,Italia,Refino y combustibles,output,240471.37048361576,M€
baseline,2011,hotspot,Italia,Refino y combustibles,value_added,48094.27409672315,M€
baseline,2011,hotspot,Italia,Refino y combustibles,employment,594.4509049995344,kpersonas
baseline,2011,hotspot,Italia,Refino y combustibles,co2eq,144.28282229016946,Mt CO₂eq
baseline,2011,hotspot,Italia,Refino y combustibles,materials,0.204278624564941,Mt
baseline,2011,hotspot,Italia,Refino y combustibles,energy,961885.481934463,TJ
baseline,2011,hotspot,Italia,Plásticos y caucho,output,159895.78381131397,M€
baseline,2011,hotspot,Italia,Plásticos y caucho,value_added,63014.340959776775,M€
baseline,2011,hotspot,Italia,Plásticos y caucho,employment,935.0050917002959,kpersonas
baseline,2011,hotspot,Italia,Plásticos y caucho,co2eq,7.48193302372817,Mt CO₂eq
baseline,2011,hotspot,Italia,Plásticos y caucho,materials,0.12573008160066174,Mt
baseline,2011,hotspot,Italia,Plásticos y caucho,energy,27832.70493370775,TJ
baseline,2011,hotspot,Italia,Acero y metalurgia primaria,output,270121.1677251069,M€
baseline,2011,hotspot,Italia,Acero y metalurgia primaria,value_added,67530.29193127672,M€
baseline,2011,hotspot,Italia,Acero y metalurgia primaria,employment,1521.9498440359057,kpersonas
baseline,2011,hotspot,Italia,Acero y metalurgia primaria,co2eq,189.0848174075748,Mt CO₂eq
baseline,2011,hotspot,Italia,Acero y metalurgia primaria,materials,7.5633926963029925,Mt
baseline,2011,hotspot,Italia,Acero y metalurgia primaria,energy,945424.0870378742,TJ
baseline,2011,hotspot,Italia,Acero secundario y reciclaje,output,43126.1848592449,M€
baseline,2011,hotspot,Italia,Acero secundario y reciclaje,value_added,17141.666158094256,M€
baseline,2011,hotspot,Italia,Acero secundario y reciclaje,employment,206.955166518709,kpersonas
baseline,2011,hotspot,Italia,Acero secundario y reciclaje,co2eq,10.781546214811225,Mt CO₂eq
baseline,2011,hotspot,Italia,Acero secundario y reciclaje,materials,0.9487760669033879,Mt
baseline,2011,hotspot,Italia,Acero secundario y reciclaje,energy,5553.20457803953,TJ
baseline,2011,hotspot,Italia,Maquinaria y equipos,output,298212.17857274914,M€
baseline,2011,hotspot,Italia,Maquinaria y equipos,value_added,93241.0023181082,M€
baseline,2011,hotspot,Italia,Maquinaria y equipos,employment,913.566998841083,kpersonas
baseline,2011,hotspot,Italia,Maquinaria y equipos,co2eq,14.317346837317345,Mt CO₂eq
baseline,2011,hotspot,Italia,Maquinaria y equipos,materials,2.9821217857274913,Mt
baseline,2011,hotspot,Italia,Maquinaria y equipos,energy,52987.06936348618,TJ
baseline,2011,hotspot,Italia,Equipos electrónicos,output,289737.0117244791,M€
baseline,2011,hotspot,Italia,Equipos electrónicos,value_added,104992.32264101839,M€
baseline,2011,hotspot,Italia,Equipos electrónicos,employment,1702.6990930757006,kpersonas
baseline,2011,hotspot,Italia,Equipos electrónicos,co2eq,9.414907323947364,Mt CO₂eq
baseline,2011,hotspot,Italia,Equipos electrónicos,materials,0.6989897131631397,Mt
baseline,2011,hotspot,Italia,Equipos electrónicos,energy,28984.349120314597,TJ
baseline,2011,hotspot,Italia,Vehículos y partes,output,322296.5207943327,M€
baseline,2011,hotspot,Italia,Vehículos y partes,value_added,98700.77175601257,M€
baseline,2011,hotspot,Italia,Vehículos y partes,employment,1648.547869243134,kpersonas
baseline,2011,hotspot,Italia,Vehículos y partes,co2eq,17.17530795135288,Mt CO₂eq
baseline,2011,hotspot,Italia,Vehículos y partes,materials,5.801337374297989,Mt
baseline,2011,hotspot,Italia,Vehículos y partes,energy,26662.12432167498,TJ
baseline,2011,hotspot,Italia,Construcción,output,445269.897392764,M€
baseline,2011,hotspot,Italia,Construcción,value_added,166574.85542752536,M€
baseline,2011,hotspot,Italia,Construcción,employment,4007.429076534876,kpersonas
baseline,2011,hotspot,Italia,Construcción,co2eq,80.14858153069753,Mt CO₂eq
baseline,2011,hotspot,Italia,Construcción,materials,15.584446408746741,Mt
baseline,2011,hotspot,Italia,Construcción,energy,356215.91791421117,TJ
baseline,2011,hotspot,Italia,Comercio mayorista y minorista,output,498258.49562926486,M€
baseline,2011,hotspot,Italia,Comercio mayorista y minorista,value_added,174130.97140228632,M€
baseline,2011,hotspot,Italia,Comercio mayorista y minorista,employment,5979.1019475511785,kpersonas
baseline,2011,hotspot,Italia,Comercio mayorista y minorista,co2eq,17.68774568156293,Mt CO₂eq
baseline,2011,hotspot,Italia,Comercio mayorista y minorista,materials,0.945703544459938,Mt
baseline,2011,hotspot,Italia,Comercio mayorista y minorista,energy,83051.28165017159,TJ
baseline,2011,hotspot,Italia,Transporte y logística,output,387553.66105774615,M€
baseline,2011,hotspot,Italia,Transporte y logística,value_added,124667.73009328949,M€
baseline,2011,hotspot,Italia,Transporte y logística,employment,1197.140178056173,kpersonas
baseline,2011,hotspot,Italia,Transporte y logística,co2eq,96.88841526443653,Mt CO₂eq
baseline,2011,hotspot,Italia,Transporte y logística,materials,0.4882692637364388,Mt
baseline,2011,hotspot,Italia,Transporte y logística,energy,52484.55826979611,TJ
baseline,2011,hotspot,Italia,Energía y suministros,output,268182.21545402106,M€
baseline,2011,hotspot,Italia,Energía y suministros,value_added,84614.2901814595,M€
baseline,2011,hotspot,Italia,Energía y suministros,employment,639.7657980283226,kpersonas
baseline,2011,hotspot,Italia,Energía y suministros,co2eq,214.54577236321683,Mt CO₂eq
baseline,2011,hotspot,Italia,Energía y suministros,materials,0.1547530956018243,Mt
baseline,2011,hotspot,Italia,Energía y suministros,energy,1609093.2927241263,TJ
baseline,2011,hotspot,Italia,Servicios financieros y empresariales,output,519773.3590623108,M€
baseline,2011,hotspot,Italia,Servicios financieros y empresariales,value_added,285875.3474842709,M€
baseline,2011,hotspot,Italia,Servicios financieros y empresariales,employment,4158.186872498486,kpersonas
baseline,2011,hotspot,Italia,Servicios financieros y empresariales,co2eq,13.301051894962676,Mt CO₂eq
baseline,2011,hotspot,Italia,Servicios financieros y empresariales,materials,0.8273718404367245,Mt
baseline,2011,hotspot,Italia,Servicios financieros y empresariales,energy,72833.4358205163,TJ
baseline,2011,hotspot,Italia,Salud y educación,output,242546.53778978853,M€
baseline,2011,hotspot,Italia,Salud y educación,value_added,145527.9226738731,M€
baseline,2011,hotspot,Italia,Salud y educación,employment,3395.6515290570396,kpersonas
baseline,2011,hotspot,Italia,Salud y educación,co2eq,6.790412451240473,Mt CO₂eq
baseline,2011,hotspot,Italia,Salud y educación,materials,0.25139019253272266,Mt
baseline,2011,hotspot,Italia,Salud y educación,energy,23836.855804370483,TJ
baseline,2011,hotspot,Italia,Otros servicios,output,154642.67006458068,M€
baseline,2011,hotspot,Italia,Otros servicios,value_added,67852.25780481154,M€
baseline,2011,hotspot,Italia,Otros servicios,employment,1546.426700645807,kpersonas
baseline,2011,hotspot,Italia,Otros servicios,co2eq,3.1383942433728613,Mt CO₂eq
baseline,2011,hotspot,Italia,Otros servicios,materials,0.2352612356908892,Mt
baseline,2011,hotspot,Italia,Otros servicios,energy,25293.114647853425,TJ
baseline,2011,hotspot,Polonia,Agricultura y pesca,output,43022.00633904679,M€
baseline,2011,hotspot,Polonia,Agricultura y pesca,value_added,14881.032075266447,M€
baseline,2011,hotspot,Polonia,Agricultura y pesca,employment,774.3961141028423,kpersonas
baseline,2011,hotspot,Polonia,Agricultura y pesca,co2eq,1.4211465517106066,Mt CO₂eq
baseline,2011,hotspot,Polonia,Agricultura y pesca,materials,0.10614866706264203,Mt
baseline,2011,hotspot,Polonia,Agricultura y pesca,energy,7847.5739984723505,TJ
baseline,2011,hotspot,Polonia,Minería y extracción,output,31896.687811585663,M€
baseline,2011,hotspot,Polonia,Minería y extracción,value_added,12340.28420821083,M€
baseline,2011,hotspot,Polonia,Minería y extracción,employment,112.40663601671972,kpersonas
baseline,2011,hotspot,Polonia,Minería y extracción,co2eq,1.1105912598383538,Mt CO₂eq
baseline,2011,hotspot,Polonia,Minería y extracción,materials,0.06896469444074624,Mt
baseline,2011,hotspot,Polonia,Minería y extracción,energy,3447.162394620809,TJ
baseline,2011,hotspot,Polonia,Alimentación y bebidas,output,62934.60384486828,M€
baseline,2011,hotspot,Polonia,Alimentación y bebidas,value_added,20549.1499131858,M€
baseline,2011,hotspot,Polonia,Alimentación y bebidas,employment,201.77138322957742,kpersonas
baseline,2011,hotspot,Polonia,Alimentación y bebidas,co2eq,2.4407444355253136,Mt CO₂eq
baseline,2011,hotspot,Polonia,Alimentación y bebidas,materials,0.1424155612948465,Mt
baseline,2011,hotspot,Polonia,Alimentación y bebidas,energy,5475.07950174199,TJ
baseline,2011,hotspot,Polonia,Textil y calzado,output,27383.989327829953,M€
baseline,2011,hotspot,Polonia,Textil y calzado,value_added,11733.824260396832,M€
baseline,2011,hotspot,Polonia,Textil y calzado,employment,123.80658586959844,kpersonas
baseline,2011,hotspot,Polonia,Textil y calzado,co2eq,0.7552190535603397,Mt CO₂eq
baseline,2011,hotspot,Polonia,Textil y calzado,materials,0.06714068329749645,Mt
baseline,2011,hotspot,Polonia,Textil y calzado,energy,3115.3687657648293,TJ
baseline,2011,hotspot,Polonia,"Madera, papel e imprenta",output,31312.08831042049,M€
baseline,2011,hotspot,Polonia,"Madera, papel e imprenta",value_added,12956.251068632957,M€
baseline,2011,hotspot,Polonia,"Madera, papel e imprenta",employment,107.94061027472713,kpersonas
baseline,2011,hotspot,Polonia,"Madera, papel e imprenta",co2eq,0.788966312147892,Mt CO₂eq
baseline,2011,hotspot,Polonia,"Madera, papel e imprenta",materials,0.05158007238196426,Mt
baseline,2011,hotspot,Polonia,"Madera, papel e imprenta",energy,3608.1311053030718,TJ
baseline,2011,hotspot,Polonia,Productos químicos,output,50643.19669816266,M€
baseline,2011,hotspot,Polonia,Productos químicos,value_added,20658.344608738524,M€
baseline,2011,hotspot,Polonia,Productos químicos,employment,119.04188181433888,kpersonas
baseline,2011,hotspot,Polonia,Productos químicos,co2eq,17.72511884435693,Mt CO₂eq
baseline,2011,hotspot,Polonia,Productos químicos,materials,0.09732877899155801,Mt
baseline,2011,hotspot,Polonia,Productos químicos,energy,126607.99174540666,TJ
baseline,2011,hotspot,Polonia,Refino y combustibles,output,44806.29581568919,M€
baseline,2011,hotspot,Polonia,Refino y combustibles,value_added,8961.259163137838,M€
baseline,2011,hotspot,Polonia,Refino y combustibles,employment,110.76222106501467,kpersonas
baseline,2011,hotspot,Polonia,Refino y combustibles,co2eq,26.883777489413514,Mt CO₂eq
baseline,2011,hotspot,Polonia,Refino y combustibles,materials,0.038062612038477515,Mt
baseline,2011,hotspot,Polonia,Refino y combustibles,energy,179225.18326275676,TJ
baseline,2011,hotspot,Polonia,Plásticos y caucho,output,32590.99645692576,M€
baseline,2011,hotspot,Polonia,Plásticos y caucho,value_added,12843.991967787459,M€
baseline,2011,hotspot,Polonia,Plásticos y caucho,employment,190.57880642288507,kpersonas
baseline,2011,hotspot,Polonia,Plásticos y caucho,co2eq,1.5250161502383945,Mt CO₂eq
baseline,2011,hotspot,Polonia,Plásticos y caucho,materials,0.025627121280518774,Mt
baseline,2011,hotspot,Polonia,Plásticos y caucho,energy,5673.042567223369,TJ
baseline,2011,hotspot,Polonia,Acero y metalurgia primaria,output,50210.730344081756,M€
baseline,2011,hotspot,Polonia,Acero y metalurgia primaria,value_added,12552.682586020439,M€
baseline,2011,hotspot,Polonia,Acero y metalurgia primaria,employment,282.9034609160003,kpersonas
baseline,2011,hotspot,Polonia,Acero y metalurgia primaria,co2eq,35.14751124085723,Mt CO₂eq
baseline,2011,hotspot,Polonia,Acero y metalurgia primaria,materials,1.4059004496342893,Mt
baseline,2011,hotspot,Polonia,Acero y metalurgia primaria,energy,175737.55620428614,TJ
baseline,2011,hotspot,Polonia,Acero secundario y reciclaje,output,7859.919604979017,M€
baseline,2011,hotspot,Polonia,Acero secundario y reciclaje,value_added,3124.1371880621627,M€
baseline,2011,hotspot,Polonia,Acero secundario y reciclaje,employment,37.71840648508918,kpersonas
baseline,2011,hotspot,Polonia,Acero secundario y reciclaje,co2eq,1.9649799012447542,Mt CO₂eq
baseline,2011,hotspot,Polonia,Acero secundario y reciclaje,materials,0.17291823130953837,Mt
baseline,2011,hotspot,Polonia,Acero secundario y reciclaje,energy,1012.0937355309654,TJ
baseline,2011,hotspot,Polonia,Maquinaria y equipos,output,54307.840266515304,M€
baseline,2011,hotspot,Polonia,Maquinaria y equipos,value_added,16980.250385536503,M€
baseline,2011,hotspot,Polonia,Maquinaria y equipos,employment,166.37097412746328,kpersonas
baseline,2011,hotspot,Polonia,Maquinaria y equipos,co2eq,2.6073522174804338,Mt CO₂eq
baseline,2011,hotspot,Polonia,Maquinaria y equipos,materials,0.5430784026651531,Mt
baseline,2011,hotspot,Polonia,Maquinaria y equipos,energy,9649.549904216867,TJ
baseline,2011,hotspot,Polonia,Equipos electrónicos,output,51309.43489383726,M€
baseline,2011,hotspot,Polonia,Equipos electrónicos,value_added,18593.056892658453,M€
baseline,2011,hotspot,Polonia,Equipos electrónicos,employment,301.5304387243468,kpersonas
baseline,2011,hotspot,Polonia,Equipos electrónicos,co2eq,1.667282931836683,Mt CO₂eq
baseline,2011,hotspot,Polonia,Equipos electrónicos,materials,0.12378386511803727,Mt
baseline,2011,hotspot,Polonia,Equipos electrónicos,energy,5132.8291310715695,TJ
baseline,2011,hotspot,Polonia,Vehículos y partes,output,60618.50310422666,M€
baseline,2011,hotspot,Polonia,Vehículos y partes,value_added,18563.93927038204,M€
baseline,2011,hotspot,Polonia,Vehículos y partes,employment,310.06386256633266,kpersonas
baseline,2011,hotspot,Polonia,Vehículos y partes,co2eq,3.2303837962604556,Mt CO₂eq
baseline,2011,hotspot,Polonia,Vehículos y partes,materials,1.09113305587608,Mt
baseline,2011,hotspot,Polonia,Vehículos y partes,energy,5014.692873430334,TJ
baseline,2011,hotspot,Polonia,Construcción,output,76409.24856553735,M€
baseline,2011,hotspot,Polonia,Construcción,value_added,28584.594664173386,M€
baseline,2011,hotspot,Polonia,Construcción,employment,687.6832370898361,kpersonas
baseline,2011,hotspot,Polonia,Construcción,co2eq,13.753664741796724,Mt CO₂eq
baseline,2011,hotspot,Polonia,Construcción,materials,2.674323699793807,Mt
baseline,2011,hotspot,Polonia,Construcción,energy,61127.39885242987,TJ
baseline,2011,hotspot,Polonia,Comercio mayorista y minorista,output,104443.0891019564,M€
baseline,2011,hotspot,Polonia,Comercio mayorista y minorista,value_added,36500.68532922979,M€
baseline,2011,hotspot,Polonia,Comercio mayorista y minorista,employment,1253.317069223477,kpersonas
baseline,2011,hotspot,Polonia,Comercio mayorista y minorista,co2eq,3.707639336684334,Mt CO₂eq
baseline,2011,hotspot,Polonia,Comercio mayorista y minorista,materials,0.19823485284144143,Mt
baseline,2011,hotspot,Polonia,Comercio mayorista y minorista,energy,17408.900170313682,TJ
baseline,2011,hotspot,Polonia,Transporte y logística,output,73589.12738069767,M€
baseline,2011,hotspot,Polonia,Transporte y logística,value_added,23672.04955581763,M€
baseline,2011,hotspot,Polonia,Transporte y logística,employment,227.31433065316926,kpersonas
baseline,2011,hotspot,Polonia,Transporte y logística,co2eq,18.39728184517442,Mt CO₂eq
baseline,2011,hotspot,Polonia,Transporte y logística,materials,0.09271311989961163,Mt
baseline,2011,hotspot,Polonia,Transporte y logística,energy,9965.827270201395,TJ
baseline,2011,hotspot,Polonia,Energía y suministros,output,59036.70718858958,M€
baseline,2011,hotspot,Polonia,Energía y suministros,value_added,18626.69776575699,M€
baseline,2011,hotspot,Polonia,Energía y suministros,employment,140.8358344103094,kpersonas
baseline,2011,hotspot,Polonia,Energía y suministros,co2eq,47.22936575087166,Mt CO₂eq
baseline,2011,hotspot,Polonia,Energía y suministros,materials,0.03406681228322937,Mt
baseline,2011,hotspot,Polonia,Energía y suministros,energy,354220.2431315375,TJ
baseline,2011,hotspot,Polonia,Servicios financieros y empresariales,output,113388.86891282047,M€
baseline,2011,hotspot,Polonia,Servicios financieros y empresariales,value_added,62363.87790205127,M€
baseline,2011,hotspot,Polonia,Servicios financieros y empresariales,employment,907.1109513025638,kpersonas
baseline,2011,hotspot,Polonia,Servicios financieros y empresariales,co2eq,2.901632420025094,Mt CO₂eq
baseline,2011,hotspot,Polonia,Servicios financieros y empresariales,materials,0.1804916614554541,Mt
baseline,2011,hotspot,Polonia,Servicios financieros y empresariales,energy,15888.657551863505,TJ
baseline,2011,hotspot,Polonia,Salud y educación,output,45483.63905444226,M€
baseline,2011,hotspot,Polonia,Salud y educación,value_added,27290.183432665355,M€
baseline,2011,hotspot,Polonia,Salud y educación,employment,636.7709467621917,kpersonas
baseline,2011,hotspot,Polonia,Salud y educación,co2eq,1.2733748821048527,Mt CO₂eq
baseline,2011,hotspot,Polonia,Salud y educación,materials,0.047142049040068766,Mt
baseline,2011,hotspot,Polonia,Salud y educación,energy,4470.016168766848,TJ
baseline,2011,hotspot,Polonia,Otros servicios,output,29030.53686459963,M€
baseline,2011,hotspot,Polonia,Otros servicios,value_added,12737.671114487946,M€
baseline,2011,hotspot,Polonia,Otros servicios,employment,290.30536864599634,kpersonas
baseline,2011,hotspot,Polonia,Otros servicios,co2eq,0.5891599630285403,Mt CO₂eq
baseline,2011,hotspot,Polonia,Otros servicios,materials,0.04416478306203216,Mt
baseline,2011,hotspot,Polonia,Otros servicios,energy,4748.189467359898,TJ
baseline,2011,hotspot,Resto UE-27,Agricultura y pesca,output,310719.4451495998,M€
baseline,2011,hotspot,Resto UE-27,Agricultura y pesca,value_added,107475.83441927025,M€
baseline,2011,hotspot,Resto UE-27,Agricultura y pesca,employment,5592.950012692797,kpersonas
baseline,2011,hotspot,Resto UE-27,Agricultura y pesca,co2eq,10.263999882846246,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Agricultura y pesca,materials,0.7666414874551967,Mt
baseline,2011,hotspot,Resto UE-27,Agricultura y pesca,energy,56677.82714174973,TJ
baseline,2011,hotspot,Resto UE-27,Minería y extracción,output,270179.4856050475,M€
baseline,2011,hotspot,Resto UE-27,Minería y extracción,value_added,104527.83245987906,M€
baseline,2011,hotspot,Resto UE-27,Minería y extracción,employment,952.1354466955036,kpersonas
baseline,2011,hotspot,Resto UE-27,Minería y extracción,co2eq,9.40721422465687,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Minería y extracción,materials,0.5841623988977999,Mt
baseline,2011,hotspot,Resto UE-27,Minería y extracción,energy,29199.036842860645,TJ
baseline,2011,hotspot,Resto UE-27,Alimentación y bebidas,output,520175.5197659231,M€
baseline,2011,hotspot,Resto UE-27,Alimentación y bebidas,value_added,169845.58706665947,M€
baseline,2011,hotspot,Resto UE-27,Alimentación y bebidas,employment,1667.7078702846704,kpersonas
baseline,2011,hotspot,Resto UE-27,Alimentación y bebidas,co2eq,20.173567922898584,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Alimentación y bebidas,materials,1.1771121782526812,Mt
baseline,2011,hotspot,Resto UE-27,Alimentación y bebidas,energy,45253.360656700446,TJ
baseline,2011,hotspot,Resto UE-27,Textil y calzado,output,242488.26442686617,M€
baseline,2011,hotspot,Resto UE-27,Textil y calzado,value_added,103904.31598298324,M€
baseline,2011,hotspot,Resto UE-27,Textil y calzado,employment,1096.321057269188,kpersonas
baseline,2011,hotspot,Resto UE-27,Textil y calzado,co2eq,6.687548529455242,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Textil y calzado,materials,0.594538201513898,Mt
baseline,2011,hotspot,Resto UE-27,Textil y calzado,energy,27586.93614784017,TJ
baseline,2011,hotspot,Resto UE-27,"Madera, papel e imprenta",output,249967.73239709224,M€
baseline,2011,hotspot,Resto UE-27,"Madera, papel e imprenta",value_added,103431.13074690007,M€
baseline,2011,hotspot,Resto UE-27,"Madera, papel e imprenta",employment,861.7013760449975,kpersonas
baseline,2011,hotspot,Resto UE-27,"Madera, papel e imprenta",co2eq,6.2984020110748276,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,"Madera, papel e imprenta",materials,0.41176920562997565,Mt
baseline,2011,hotspot,Resto UE-27,"Madera, papel e imprenta",energy,28804.094496752874,TJ
baseline,2011,hotspot,Resto UE-27,Productos químicos,output,380152.6048678675,M€
baseline,2011,hotspot,Resto UE-27,Productos químicos,value_added,155071.6389819629,M€
baseline,2011,hotspot,Resto UE-27,Productos químicos,employment,893.5865903136317,kpersonas
baseline,2011,hotspot,Resto UE-27,Productos químicos,co2eq,133.05341170375362,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Productos químicos,materials,0.7305974202768308,Mt
baseline,2011,hotspot,Resto UE-27,Productos químicos,energy,950381.5121696687,TJ
baseline,2011,hotspot,Resto UE-27,Refino y combustibles,output,317400.7241160688,M€
baseline,2011,hotspot,Resto UE-27,Refino y combustibles,value_added,63480.14482321376,M€
baseline,2011,hotspot,Resto UE-27,Refino y combustibles,employment,784.6220833642235,kpersonas
baseline,2011,hotspot,Resto UE-27,Refino y combustibles,co2eq,190.44043446964127,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Refino y combustibles,materials,0.26962953314546234,Mt
baseline,2011,hotspot,Resto UE-27,Refino y combustibles,energy,1269602.8964642752,TJ
baseline,2011,hotspot,Resto UE-27,Plásticos y caucho,output,246924.83606967327,M€
baseline,2011,hotspot,Resto UE-27,Plásticos y caucho,value_added,97312.17071922812,M€
baseline,2011,hotspot,Resto UE-27,Plásticos y caucho,employment,1443.9153646781083,kpersonas
baseline,2011,hotspot,Resto UE-27,Plásticos y caucho,co2eq,11.55424515475954,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Plásticos y caucho,materials,0.19416321711713133,Mt
baseline,2011,hotspot,Resto UE-27,Plásticos y caucho,energy,42981.659299043255,TJ
baseline,2011,hotspot,Resto UE-27,Acero y metalurgia primaria,output,390467.1604033829,M€
baseline,2011,hotspot,Resto UE-27,Acero y metalurgia primaria,value_added,97616.79010084573,M€
baseline,2011,hotspot,Resto UE-27,Acero y metalurgia primaria,employment,2200.0180099985405,kpersonas
baseline,2011,hotspot,Resto UE-27,Acero y metalurgia primaria,co2eq,273.32701228236806,Mt CO₂eq
baseline,2011,hotspot,Resto UE-27,Acero y metalurgia primaria,materials,10.93308049129472,Mt
baseline,2011,hotspot,Resto UE-27,Acero y metalurgia primaria,energy,1366635.0614118404,TJ
baseline,2011,hotspot,Resto UE-27,Acero secundario y reciclaje,output,64606.058639538714,M€
baseline,2011,hotspot,Resto UE-27,Acero secundario y reciclaje,value_added,25679.421738874964,M€
