scenario,year,analysis,region,sector,indicator,value,unit
esc_acero_secundario_30,2011,hotspot,Francia,Refino y combustibles,materials,0.24886407190115284,Mt
esc_acero_secundario_30,2011,hotspot,Francia,Refino y combustibles,energy,1171824.6989699786,TJ
esc_acero_secundario_30,2011,hotspot,Francia,Plásticos y caucho,output,191618.56312996315,M€
esc_acero_secundario_30,2011,hotspot,Francia,Plásticos y caucho,value_added,75516.17174310771,M€
esc_acero_secundario_30,2011,hotspot,Francia,Plásticos y caucho,employment,1120.5069196961074,kpersonas
esc_acero_secundario_30,2011,hotspot,Francia,Plásticos y caucho,co2eq,8.966323071615399,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Francia,Plásticos y caucho,materials,0.1506745018803122,Mt
esc_acero_secundario_30,2011,hotspot,Francia,Plásticos y caucho,energy,33354.61886669173,TJ
esc_acero_secundario_30,2011,hotspot,Francia,Acero y metalurgia primaria,output,281717.81163075444,M€
esc_acero_secundario_30,2011,hotspot,Francia,Acero y metalurgia primaria,value_added,70429.45290768861,M€
esc_acero_secundario_30,2011,hotspot,Francia,Acero y metalurgia primaria,employment,1675.4718053640418,kpersonas
esc_acero_secundario_30,2011,hotspot,Francia,Acero y metalurgia primaria,co2eq,177.4822213273753,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Francia,Acero y metalurgia primaria,materials,7.8880987256611235,Mt
esc_acero_secundario_30,2011,hotspot,Francia,Acero y metalurgia primaria,energy,907131.3534510293,TJ
esc_acero_secundario_30,2011,hotspot,Francia,Acero secundario y reciclaje,output,66818.48254621169,M€
esc_acero_secundario_30,2011,hotspot,Francia,Acero secundario y reciclaje,value_added,26558.809334419366,M€
esc_acero_secundario_30,2011,hotspot,Francia,Acero secundario y reciclaje,employment,295.9850222071356,kpersonas
esc_acero_secundario_30,2011,hotspot,Francia,Acero secundario y reciclaje,co2eq,15.869389604725274,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Francia,Acero secundario y reciclaje,materials,1.4700066160166572,Mt
esc_acero_secundario_30,2011,hotspot,Francia,Acero secundario y reciclaje,energy,8603.977012674106,TJ
esc_acero_secundario_30,2011,hotspot,Francia,Maquinaria y equipos,output,364094.3918920817,M€
esc_acero_secundario_30,2011,hotspot,Francia,Maquinaria y equipos,value_added,113840.17313074964,M€
esc_acero_secundario_30,2011,hotspot,Francia,Maquinaria y equipos,employment,1115.3958315440634,kpersonas
esc_acero_secundario_30,2011,hotspot,Francia,Maquinaria y equipos,co2eq,17.480391696911852,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Francia,Maquinaria y equipos,materials,3.640943918920817,Mt
esc_acero_secundario_30,2011,hotspot,Francia,Maquinaria y equipos,energy,64693.182184495134,TJ
esc_acero_secundario_30,2011,hotspot,Francia,Equipos electrónicos,output,318927.59201299737,M€
esc_acero_secundario_30,2011,hotspot,Francia,Equipos electrónicos,value_added,115570.14563121708,M€
esc_acero_secundario_30,2011,hotspot,Francia,Equipos electrónicos,employment,1874.2435370795533,kpersonas
esc_acero_secundario_30,2011,hotspot,Francia,Equipos electrónicos,co2eq,10.363445470706422,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Francia,Equipos electrónicos,materials,0.769411904727467,Mt
esc_acero_secundario_30,2011,hotspot,Francia,Equipos electrónicos,energy,31904.47991434496,TJ
esc_acero_secundario_30,2011,hotspot,Francia,Vehículos y partes,output,366237.4318230612,M€
esc_acero_secundario_30,2011,hotspot,Francia,Vehículos y partes,value_added,112157.32977131104,M€
esc_acero_secundario_30,2011,hotspot,Francia,Vehículos y partes,employment,1873.3057880394024,kpersonas
esc_acero_secundario_30,2011,hotspot,Francia,Vehículos y partes,co2eq,19.516936327363197,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Francia,Vehículos y partes,materials,6.592273772815101,Mt
esc_acero_secundario_30,2011,hotspot,Francia,Vehículos y partes,energy,30297.155906155607,TJ
esc_acero_secundario_30,2011,hotspot,Francia,Construcción,output,530552.6169916486,M€
esc_acero_secundario_30,2011,hotspot,Francia,Construcción,value_added,198479.00338549877,M€
esc_acero_secundario_30,2011,hotspot,Francia,Construcción,employment,4774.973552924837,kpersonas
esc_acero_secundario_30,2011,hotspot,Francia,Construcción,co2eq,95.49947105849674,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Francia,Construcción,materials,18.5693415947077,Mt
esc_acero_secundario_30,2011,hotspot,Francia,Construcción,energy,424442.0935933189,TJ
esc_acero_secundario_30,2011,hotspot,Francia,Comercio mayorista y minorista,output,660879.3285090001,M€
esc_acero_secundario_30,2011,hotspot,Francia,Comercio mayorista y minorista,value_added,230963.5670288484,M€
esc_acero_secundario_30,2011,hotspot,Francia,Comercio mayorista y minorista,employment,7930.551942108003,kpersonas
esc_acero_secundario_30,2011,hotspot,Francia,Comercio mayorista y minorista,co2eq,23.460644607988705,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Francia,Comercio mayorista y minorista,materials,1.2543607964816335,Mt
esc_acero_secundario_30,2011,hotspot,Francia,Comercio mayorista y minorista,energy,110157.42978844554,TJ
esc_acero_secundario_30,2011,hotspot,Francia,Transporte y logística,output,487536.326981478,M€
esc_acero_secundario_30,2011,hotspot,Francia,Transporte y logística,value_added,156830.01692440288,M€
esc_acero_secundario_30,2011,hotspot,Francia,Transporte y logística,employment,1505.9832584177148,kpersonas
esc_acero_secundario_30,2011,hotspot,Francia,Transporte y logística,co2eq,121.88408174536951,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Francia,Transporte y logística,materials,0.614234949478504,Mt
esc_acero_secundario_30,2011,hotspot,Francia,Transporte y logística,energy,66024.73756089502,TJ
esc_acero_secundario_30,2011,hotspot,Francia,Energía y suministros,output,329294.34593391535,M€
esc_acero_secundario_30,2011,hotspot,Francia,Energía y suministros,value_added,103895.80567374811,M€
esc_acero_secundario_30,2011,hotspot,Francia,Energía y suministros,employment,785.55268721294,kpersonas
esc_acero_secundario_30,2011,hotspot,Francia,Energía y suministros,co2eq,263.43547674713227,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Francia,Energía y suministros,materials,0.1900175196598307,Mt
esc_acero_secundario_30,2011,hotspot,Francia,Energía y suministros,energy,1975766.075603492,TJ
esc_acero_secundario_30,2011,hotspot,Francia,Servicios financieros y empresariales,output,605576.5116796483,M€
esc_acero_secundario_30,2011,hotspot,Francia,Servicios financieros y empresariales,value_added,333067.0814238066,M€
esc_acero_secundario_30,2011,hotspot,Francia,Servicios financieros y empresariales,employment,4844.612093437187,kpersonas
esc_acero_secundario_30,2011,hotspot,Francia,Servicios financieros y empresariales,co2eq,15.496763094500688,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Francia,Servicios financieros y empresariales,materials,0.9639527387427672,Mt
esc_acero_secundario_30,2011,hotspot,Francia,Servicios financieros y empresariales,energy,84856.63458666092,TJ
esc_acero_secundario_30,2011,hotspot,Francia,Salud y educación,output,275427.18595298874,M€
esc_acero_secundario_30,2011,hotspot,Francia,Salud y educación,value_added,165256.31157179325,M€
esc_acero_secundario_30,2011,hotspot,Francia,Salud y educación,employment,3855.980603341842,kpersonas
esc_acero_secundario_30,2011,hotspot,Francia,Salud y educación,co2eq,7.710949865325351,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Francia,Salud y educación,materials,0.2854697244348087,Mt
esc_acero_secundario_30,2011,hotspot,Francia,Salud y educación,energy,27068.282136663565,TJ
esc_acero_secundario_30,2011,hotspot,Francia,Otros servicios,output,198416.7624717909,M€
esc_acero_secundario_30,2011,hotspot,Francia,Otros servicios,value_added,87058.92955941387,M€
esc_acero_secundario_30,2011,hotspot,Francia,Otros servicios,employment,1984.167624717909,kpersonas
esc_acero_secundario_30,2011,hotspot,Francia,Otros servicios,co2eq,4.026767158573358,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Francia,Otros servicios,materials,0.3018557083979805,Mt
esc_acero_secundario_30,2011,hotspot,Francia,Otros servicios,energy,32452.73713367137,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Agricultura y pesca,output,238590.09010953453,M€
esc_acero_secundario_30,2011,hotspot,Italia,Agricultura y pesca,value_added,82526.75981171733,M€
esc_acero_secundario_30,2011,hotspot,Italia,Agricultura y pesca,employment,4294.621621971622,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Agricultura y pesca,co2eq,7.881349864516813,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Agricultura y pesca,materials,0.5886759403988288,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Agricultura y pesca,energy,43520.82914685942,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Minería y extracción,output,180774.34272721698,M€
esc_acero_secundario_30,2011,hotspot,Italia,Minería y extracción,value_added,69938.50834869707,M€
esc_acero_secundario_30,2011,hotspot,Italia,Minería y extracción,employment,637.0641323052738,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Minería y extracción,co2eq,6.2942712491591974,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Minería y extracción,materials,0.39085711289373803,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Minería y extracción,energy,19536.778233607365,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Alimentación y bebidas,output,329100.50299932825,M€
esc_acero_secundario_30,2011,hotspot,Italia,Alimentación y bebidas,value_added,107456.55266708232,M€
esc_acero_secundario_30,2011,hotspot,Italia,Alimentación y bebidas,employment,1055.1121267944343,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Alimentación y bebidas,co2eq,12.763252207071606,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Alimentación y bebidas,materials,0.7447259535087607,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Alimentación y bebidas,energy,28630.535633879645,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Textil y calzado,output,160795.48973323868,M€
esc_acero_secundario_30,2011,hotspot,Italia,Textil y calzado,value_added,68899.60391843978,M€
esc_acero_secundario_30,2011,hotspot,Italia,Textil y calzado,employment,726.9773723900264,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Textil y calzado,co2eq,4.434555393639975,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Textil y calzado,materials,0.3942420120969549,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Textil y calzado,energy,18293.070465145694,TJ
esc_acero_secundario_30,2011,hotspot,Italia,"Madera, papel e imprenta",output,160568.89344054123,M€
esc_acero_secundario_30,2011,hotspot,Italia,"Madera, papel e imprenta",value_added,66439.86426596426,M€
esc_acero_secundario_30,2011,hotspot,Italia,"Madera, papel e imprenta",employment,553.521188918648,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,"Madera, papel e imprenta",co2eq,4.045831962644667,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,"Madera, papel e imprenta",materials,0.26450344237176826,Mt
esc_acero_secundario_30,2011,hotspot,Italia,"Madera, papel e imprenta",energy,18502.5544519209,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Productos químicos,output,245981.96899495344,M€
esc_acero_secundario_30,2011,hotspot,Italia,Productos químicos,value_added,100340.82787704717,M€
esc_acero_secundario_30,2011,hotspot,Italia,Productos químicos,employment,578.2051369324001,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Productos químicos,co2eq,86.09368914823371,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Productos químicos,materials,0.47274118257007036,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Productos químicos,energy,614954.9224873836,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Refino y combustibles,output,240471.37048361576,M€
esc_acero_secundario_30,2011,hotspot,Italia,Refino y combustibles,value_added,48094.27409672315,M€
esc_acero_secundario_30,2011,hotspot,Italia,Refino y combustibles,employment,594.4509049995344,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Refino y combustibles,co2eq,144.28282229016946,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Refino y combustibles,materials,0.204278624564941,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Refino y combustibles,energy,961885.481934463,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Plásticos y caucho,output,159895.78381131397,M€
esc_acero_secundario_30,2011,hotspot,Italia,Plásticos y caucho,value_added,63014.340959776775,M€
esc_acero_secundario_30,2011,hotspot,Italia,Plásticos y caucho,employment,935.0050917002959,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Plásticos y caucho,co2eq,7.48193302372817,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Plásticos y caucho,materials,0.12573008160066174,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Plásticos y caucho,energy,27832.70493370775,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Acero y metalurgia primaria,output,243109.05095259618,M€
esc_acero_secundario_30,2011,hotspot,Italia,Acero y metalurgia primaria,value_added,60777.262738149046,M€
esc_acero_secundario_30,2011,hotspot,Italia,Acero y metalurgia primaria,employment,1445.8523518341103,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Acero y metalurgia primaria,co2eq,153.1587021001356,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Acero y metalurgia primaria,materials,6.807053426672693,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Acero y metalurgia primaria,energy,782811.1440673599,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Acero secundario y reciclaje,output,56064.04031701838,M€
esc_acero_secundario_30,2011,hotspot,Italia,Acero secundario y reciclaje,value_added,22284.166005522533,M€
esc_acero_secundario_30,2011,hotspot,Italia,Acero secundario y reciclaje,employment,248.34619982245079,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Acero secundario y reciclaje,co2eq,13.315209575291863,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Acero secundario y reciclaje,materials,1.2334088869744042,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Acero secundario y reciclaje,energy,7219.165951451389,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Maquinaria y equipos,output,298212.17857274914,M€
esc_acero_secundario_30,2011,hotspot,Italia,Maquinaria y equipos,value_added,93241.0023181082,M€
esc_acero_secundario_30,2011,hotspot,Italia,Maquinaria y equipos,employment,913.566998841083,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Maquinaria y equipos,co2eq,14.317346837317345,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Maquinaria y equipos,materials,2.9821217857274913,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Maquinaria y equipos,energy,52987.06936348618,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Equipos electrónicos,output,289737.0117244791,M€
esc_acero_secundario_30,2011,hotspot,Italia,Equipos electrónicos,value_added,104992.32264101839,M€
esc_acero_secundario_30,2011,hotspot,Italia,Equipos electrónicos,employment,1702.6990930757006,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Equipos electrónicos,co2eq,9.414907323947364,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Equipos electrónicos,materials,0.6989897131631397,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Equipos electrónicos,energy,28984.349120314597,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Vehículos y partes,output,322296.5207943327,M€
esc_acero_secundario_30,2011,hotspot,Italia,Vehículos y partes,value_added,98700.77175601257,M€
esc_acero_secundario_30,2011,hotspot,Italia,Vehículos y partes,employment,1648.547869243134,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Vehículos y partes,co2eq,17.17530795135288,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Vehículos y partes,materials,5.801337374297989,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Vehículos y partes,energy,26662.12432167498,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Construcción,output,445269.897392764,M€
esc_acero_secundario_30,2011,hotspot,Italia,Construcción,value_added,166574.85542752536,M€
esc_acero_secundario_30,2011,hotspot,Italia,Construcción,employment,4007.429076534876,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Construcción,co2eq,80.14858153069753,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Construcción,materials,15.584446408746741,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Construcción,energy,356215.91791421117,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Comercio mayorista y minorista,output,498258.49562926486,M€
esc_acero_secundario_30,2011,hotspot,Italia,Comercio mayorista y minorista,value_added,174130.97140228632,M€
esc_acero_secundario_30,2011,hotspot,Italia,Comercio mayorista y minorista,employment,5979.1019475511785,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Comercio mayorista y minorista,co2eq,17.68774568156293,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Comercio mayorista y minorista,materials,0.945703544459938,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Comercio mayorista y minorista,energy,83051.28165017159,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Transporte y logística,output,387553.66105774615,M€
esc_acero_secundario_30,2011,hotspot,Italia,Transporte y logística,value_added,124667.73009328949,M€
esc_acero_secundario_30,2011,hotspot,Italia,Transporte y logística,employment,1197.140178056173,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Transporte y logística,co2eq,96.88841526443653,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Transporte y logística,materials,0.4882692637364388,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Transporte y logística,energy,52484.55826979611,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Energía y suministros,output,268182.21545402106,M€
esc_acero_secundario_30,2011,hotspot,Italia,Energía y suministros,value_added,84614.2901814595,M€
esc_acero_secundario_30,2011,hotspot,Italia,Energía y suministros,employment,639.7657980283226,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Energía y suministros,co2eq,214.54577236321683,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Energía y suministros,materials,0.1547530956018243,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Energía y suministros,energy,1609093.2927241263,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Servicios financieros y empresariales,output,519773.3590623108,M€
esc_acero_secundario_30,2011,hotspot,Italia,Servicios financieros y empresariales,value_added,285875.3474842709,M€
esc_acero_secundario_30,2011,hotspot,Italia,Servicios financieros y empresariales,employment,4158.186872498486,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Servicios financieros y empresariales,co2eq,13.301051894962676,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Servicios financieros y empresariales,materials,0.8273718404367245,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Servicios financieros y empresariales,energy,72833.4358205163,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Salud y educación,output,242546.53778978853,M€
esc_acero_secundario_30,2011,hotspot,Italia,Salud y educación,value_added,145527.9226738731,M€
esc_acero_secundario_30,2011,hotspot,Italia,Salud y educación,employment,3395.6515290570396,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Salud y educación,co2eq,6.790412451240473,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Salud y educación,materials,0.25139019253272266,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Salud y educación,energy,23836.855804370483,TJ
esc_acero_secundario_30,2011,hotspot,Italia,Otros servicios,output,154642.67006458068,M€
esc_acero_secundario_30,2011,hotspot,Italia,Otros servicios,value_added,67852.25780481154,M€
esc_acero_secundario_30,2011,hotspot,Italia,Otros servicios,employment,1546.426700645807,kpersonas
esc_acero_secundario_30,2011,hotspot,Italia,Otros servicios,co2eq,3.1383942433728613,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Italia,Otros servicios,materials,0.2352612356908892,Mt
esc_acero_secundario_30,2011,hotspot,Italia,Otros servicios,energy,25293.114647853425,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Agricultura y pesca,output,43022.00633904679,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Agricultura y pesca,value_added,14881.032075266447,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Agricultura y pesca,employment,774.3961141028423,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Agricultura y pesca,co2eq,1.4211465517106066,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Agricultura y pesca,materials,0.10614866706264203,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Agricultura y pesca,energy,7847.5739984723505,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Minería y extracción,output,31896.687811585663,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Minería y extracción,value_added,12340.28420821083,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Minería y extracción,employment,112.40663601671972,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Minería y extracción,co2eq,1.1105912598383538,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Minería y extracción,materials,0.06896469444074624,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Minería y extracción,energy,3447.162394620809,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Alimentación y bebidas,output,62934.60384486828,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Alimentación y bebidas,value_added,20549.1499131858,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Alimentación y bebidas,employment,201.77138322957742,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Alimentación y bebidas,co2eq,2.4407444355253136,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Alimentación y bebidas,materials,0.1424155612948465,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Alimentación y bebidas,energy,5475.07950174199,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Textil y calzado,output,27383.989327829953,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Textil y calzado,value_added,11733.824260396832,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Textil y calzado,employment,123.80658586959844,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Textil y calzado,co2eq,0.7552190535603397,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Textil y calzado,materials,0.06714068329749645,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Textil y calzado,energy,3115.3687657648293,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,"Madera, papel e imprenta",output,31312.08831042049,M€
esc_acero_secundario_30,2011,hotspot,Polonia,"Madera, papel e imprenta",value_added,12956.251068632957,M€
esc_acero_secundario_30,2011,hotspot,Polonia,"Madera, papel e imprenta",employment,107.94061027472713,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,"Madera, papel e imprenta",co2eq,0.788966312147892,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,"Madera, papel e imprenta",materials,0.05158007238196426,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,"Madera, papel e imprenta",energy,3608.1311053030718,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Productos químicos,output,50643.19669816266,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Productos químicos,value_added,20658.344608738524,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Productos químicos,employment,119.04188181433888,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Productos químicos,co2eq,17.72511884435693,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Productos químicos,materials,0.09732877899155801,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Productos químicos,energy,126607.99174540666,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Refino y combustibles,output,44806.29581568919,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Refino y combustibles,value_added,8961.259163137838,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Refino y combustibles,employment,110.76222106501467,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Refino y combustibles,co2eq,26.883777489413514,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Refino y combustibles,materials,0.038062612038477515,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Refino y combustibles,energy,179225.18326275676,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Plásticos y caucho,output,32590.99645692576,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Plásticos y caucho,value_added,12843.991967787459,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Plásticos y caucho,employment,190.57880642288507,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Plásticos y caucho,co2eq,1.5250161502383945,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Plásticos y caucho,materials,0.025627121280518774,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Plásticos y caucho,energy,5673.042567223369,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Acero y metalurgia primaria,output,45189.65730967358,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Acero y metalurgia primaria,value_added,11297.414327418395,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Acero y metalurgia primaria,employment,268.75828787020026,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Acero y metalurgia primaria,co2eq,28.469484105094352,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Acero y metalurgia primaria,materials,1.2653104046708603,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Acero y metalurgia primaria,energy,145510.69653714894,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Acero secundario y reciclaje,output,10217.895486472722,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Acero secundario y reciclaje,value_added,4061.378344480812,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Acero secundario y reciclaje,employment,45.26208778210702,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Acero secundario y reciclaje,co2eq,2.4267501780372713,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Acero secundario y reciclaje,materials,0.2247937007023999,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Acero secundario y reciclaje,energy,1315.721856190255,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Maquinaria y equipos,output,54307.840266515304,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Maquinaria y equipos,value_added,16980.250385536503,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Maquinaria y equipos,employment,166.37097412746328,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Maquinaria y equipos,co2eq,2.6073522174804338,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Maquinaria y equipos,materials,0.5430784026651531,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Maquinaria y equipos,energy,9649.549904216867,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Equipos electrónicos,output,51309.43489383726,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Equipos electrónicos,value_added,18593.056892658453,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Equipos electrónicos,employment,301.5304387243468,kpersonas
esc_acero_secundario_30,2011,hotspot,Polonia,Equipos electrónicos,co2eq,1.667282931836683,Mt CO₂eq
esc_acero_secundario_30,2011,hotspot,Polonia,Equipos electrónicos,materials,0.12378386511803727,Mt
esc_acero_secundario_30,2011,hotspot,Polonia,Equipos electrónicos,energy,5132.8291310715695,TJ
esc_acero_secundario_30,2011,hotspot,Polonia,Vehículos y partes,output,60618.50310422666,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Vehículos y partes,value_added,18563.93927038204,M€
esc_acero_secundario_30,2011,hotspot,Polonia,Vehículos y partes,employment,310.06386256633266,kpersonas
